good_sentence,bad_sentence,good_cue,bad_cue,critical_region,phenomenon
Собака бежит.,Собака бежит проект.,Собака,Собака,проект,intransitive_verb_misuse     
Она растёт.,Она растёт шутку.,Она,Она,шутку,intransitive_verb_misuse     
Бабушка летит.,Бабушка летит шутку.,Бабушка,Бабушка,шутку,intransitive_verb_misuse     
Мама смеётся.,Мама смеётся день.,Мама,Мама,день,intransitive_verb_misuse     
Собака спит.,Собака спит музыку.,Собака,Собака,музыку,intransitive_verb_misuse     
Они спит.,Они спит музыку.,Они,Они,музыку,intransitive_verb_misuse     
Мама спит.,Мама спит дорогу.,Мама,Мама,дорогу,intransitive_verb_misuse     
Они умирает.,Они умирает песню.,Они,Они,песню,intransitive_verb_misuse     
Мама плачет.,Мама плачет музыку.,Мама,Мама,музыку,intransitive_verb_misuse     
Она работает.,Она работает болезнь.,Она,Она,болезнь,intransitive_verb_misuse     
Птица растёт.,Птица растёт дерево.,Птица,Птица,дерево,intransitive_verb_misuse     
Птица смеётся.,Птица смеётся дорогу.,Птица,Птица,дорогу,intransitive_verb_misuse     
Птица растёт.,Птица растёт песню.,Птица,Птица,песню,intransitive_verb_misuse     
Девочка смеётся.,Девочка смеётся день.,Девочка,Девочка,день,intransitive_verb_misuse     
Мама играют.,Мама играют музыку.,Мама,Мама,музыку,intransitive_verb_misuse     
Птица спит.,Птица спит небо.,Птица,Птица,небо,intransitive_verb_misuse     
Он летит.,Он летит дерево.,Он,Он,дерево,intransitive_verb_misuse     
Бабушка умирает.,Бабушка умирает музыку.,Бабушка,Бабушка,музыку,intransitive_verb_misuse     
Птица бежит.,Птица бежит подушку.,Птица,Птица,подушку,intransitive_verb_misuse     
Мальчик отдыхает.,Мальчик отдыхает проект.,Мальчик,Мальчик,проект,intransitive_verb_misuse     
Птица играют.,Птица играют песню.,Птица,Птица,песню,intransitive_verb_misuse     
Он умирает.,Он умирает болезнь.,Он,Он,болезнь,intransitive_verb_misuse     
Мальчик бежит.,Мальчик бежит дорогу.,Мальчик,Мальчик,дорогу,intransitive_verb_misuse     
Собака бежит.,Собака бежит проект.,Собака,Собака,проект,intransitive_verb_misuse     
Собака смеётся.,Собака смеётся дерево.,Собака,Собака,дерево,intransitive_verb_misuse     
Мальчик отдыхает.,Мальчик отдыхает песню.,Мальчик,Мальчик,песню,intransitive_verb_misuse     
Бабушка умирает.,Бабушка умирает день.,Бабушка,Бабушка,день,intransitive_verb_misuse     
Она летит.,Она летит проект.,Она,Она,проект,intransitive_verb_misuse     
Девочка отдыхает.,Девочка отдыхает подушку.,Девочка,Девочка,подушку,intransitive_verb_misuse     
Ребёнок работает.,Ребёнок работает болезнь.,Ребёнок,Ребёнок,болезнь,intransitive_verb_misuse     
Девочка играют.,Девочка играют шутку.,Девочка,Девочка,шутку,intransitive_verb_misuse     
Бабушка растёт.,Бабушка растёт проект.,Бабушка,Бабушка,проект,intransitive_verb_misuse     
Она отдыхает.,Она отдыхает дерево.,Она,Она,дерево,intransitive_verb_misuse     
Ребёнок растёт.,Ребёнок растёт проект.,Ребёнок,Ребёнок,проект,intransitive_verb_misuse     
Собака умирает.,Собака умирает болезнь.,Собака,Собака,болезнь,intransitive_verb_misuse     
Девочка играют.,Девочка играют дорогу.,Девочка,Девочка,дорогу,intransitive_verb_misuse     
Они играют.,Они играют болезнь.,Они,Они,болезнь,intransitive_verb_misuse     
Ребёнок бежит.,Ребёнок бежит проект.,Ребёнок,Ребёнок,проект,intransitive_verb_misuse     
Они отдыхает.,Они отдыхает подушку.,Они,Они,подушку,intransitive_verb_misuse     
Птица работает.,Птица работает песню.,Птица,Птица,песню,intransitive_verb_misuse     
Он отдыхает.,Он отдыхает музыку.,Он,Он,музыку,intransitive_verb_misuse     
Мама плачет.,Мама плачет дорогу.,Мама,Мама,дорогу,intransitive_verb_misuse     
Мальчик бежит.,Мальчик бежит музыку.,Мальчик,Мальчик,музыку,intransitive_verb_misuse     
Мальчик играют.,Мальчик играют шутку.,Мальчик,Мальчик,шутку,intransitive_verb_misuse     
Собака летит.,Собака летит проект.,Собака,Собака,проект,intransitive_verb_misuse     
Мальчик отдыхает.,Мальчик отдыхает дерево.,Мальчик,Мальчик,дерево,intransitive_verb_misuse     
Птица летит.,Птица летит подушку.,Птица,Птица,подушку,intransitive_verb_misuse     
Бабушка умирает.,Бабушка умирает дерево.,Бабушка,Бабушка,дерево,intransitive_verb_misuse     
Он смеётся.,Он смеётся песню.,Он,Он,песню,intransitive_verb_misuse     
Собака играют.,Собака играют день.,Собака,Собака,день,intransitive_verb_misuse     
Он работает.,Он работает проект.,Он,Он,проект,intransitive_verb_misuse     
Птица спит.,Птица спит болезнь.,Птица,Птица,болезнь,intransitive_verb_misuse     
Она отдыхает.,Она отдыхает песню.,Она,Она,песню,intransitive_verb_misuse     
Они плачет.,Они плачет проект.,Они,Они,проект,intransitive_verb_misuse     
Девочка смеётся.,Девочка смеётся шутку.,Девочка,Девочка,шутку,intransitive_verb_misuse     
Мама бежит.,Мама бежит дорогу.,Мама,Мама,дорогу,intransitive_verb_misuse     
Девочка работает.,Девочка работает небо.,Девочка,Девочка,небо,intransitive_verb_misuse     
Мама работает.,Мама работает подушку.,Мама,Мама,подушку,intransitive_verb_misuse     
Бабушка работает.,Бабушка работает подушку.,Бабушка,Бабушка,подушку,intransitive_verb_misuse     
Птица работает.,Птица работает дерево.,Птица,Птица,дерево,intransitive_verb_misuse     
Мальчик летит.,Мальчик летит болезнь.,Мальчик,Мальчик,болезнь,intransitive_verb_misuse     
Птица бежит.,Птица бежит болезнь.,Птица,Птица,болезнь,intransitive_verb_misuse     
Она летит.,Она летит подушку.,Она,Она,подушку,intransitive_verb_misuse     
Ребёнок бежит.,Ребёнок бежит дерево.,Ребёнок,Ребёнок,дерево,intransitive_verb_misuse     
Девочка бежит.,Девочка бежит дорогу.,Девочка,Девочка,дорогу,intransitive_verb_misuse     
Птица смеётся.,Птица смеётся день.,Птица,Птица,день,intransitive_verb_misuse     
Девочка работает.,Девочка работает подушку.,Девочка,Девочка,подушку,intransitive_verb_misuse     
Собака смеётся.,Собака смеётся болезнь.,Собака,Собака,болезнь,intransitive_verb_misuse     
Собака смеётся.,Собака смеётся подушку.,Собака,Собака,подушку,intransitive_verb_misuse     
Ребёнок играют.,Ребёнок играют небо.,Ребёнок,Ребёнок,небо,intransitive_verb_misuse     
Девочка работает.,Девочка работает шутку.,Девочка,Девочка,шутку,intransitive_verb_misuse     
Мальчик летит.,Мальчик летит болезнь.,Мальчик,Мальчик,болезнь,intransitive_verb_misuse     

